"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD","SLOAD","SO2_MASS","SO2_RATE","NOX_RATE","NOX_MASS","CO2_MASS","CO2_RATE","HEAT_INPUT"
"AL","Charles R Lowman","56","2","01-11-1995","24","24","4834","","8.921",".357",".566","14.296","5125.8",".103","49956.6"
"AL","Charles R Lowman","56","2","01-12-1995","24","24","4867","","10.052",".396",".592","15.025","5149.4",".103","50186.8"
"AL","Charles R Lowman","56","2","01-13-1995","24","24","4980","","12.886",".498",".608","15.612","5208.1",".103","50762.8"
"AL","Charles R Lowman","56","2","01-14-1995","24","24","5163","","10.324",".389",".624","16.658","5452.7",".103","53145.1"
"AL","Charles R Lowman","56","3","01-08-1995","24","24","5688","","22.237",".697",".64","20.446","6558.1",".103","63916.9"
"AL","Charles R Lowman","56","3","01-09-1995","24","24","5582","","21.895",".703",".634","19.736","6390.7",".103","62287.1"
"AL","Charles R Lowman","56","3","01-10-1995","24","24","5019","","21.733",".787",".612","17.219","5725.6",".103","55806.4"
"AL","Charles R Lowman","56","3","01-11-1995","24","24","4881","","18.717",".681",".616","16.888","5601.2",".103","54592.7"
"AL","Charles R Lowman","56","3","01-12-1995","24","24","5263","","23.659",".802",".632","18.496","6004.6",".103","58526.3"
"AL","Charles R Lowman","56","3","01-13-1995","24","24","5182","","26.951",".943",".652","18.53","5827",".103","56793.9"
"AL","Charles R Lowman","56","3","01-14-1995","24","24","5116","","21.126",".769",".628","17.752","5711",".103","55664.9"
"AL","Gadsden","7","1","01-01-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-02-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-03-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-04-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-05-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-06-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-07-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-01-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-02-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-03-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-04-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-05-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-06-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-07-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","1","01-01-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","1","01-02-1995","12.75","13","128","","3.077",".757",".385","1.614","545.645",".067","8379.157"
"AL","E C Gaston","26","1","01-03-1995","24","24","4092","","39.131","1.664",".405","9.57","4792.389",".103","46712.9"
"AL","E C Gaston","26","1","01-04-1995","24","24","4634","","39.376","1.557",".419","10.548","5156.796",".103","50263.2"
"AL","E C Gaston","26","1","01-05-1995","24","24","5297","","52.202","1.881",".439","12.275","5746.156",".103","56010.3"
"AL","E C Gaston","26","1","01-06-1995","24","24","3489","","31.092","1.722",".451","7.961","3617.78",".103","35269.27"
"AL","E C Gaston","26","1","01-07-1995","24","24","2194","","17.663","1.351",".435","5.774","2691.4",".103","26242.7"
"AL","E C Gaston","26","2","01-01-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-02-1995","10.75","11","45","","1.939",".684",".385","1.217","343.88",".06","6317.043"
"AL","E C Gaston","26","2","01-03-1995","24","24","3852","","36.547","1.664",".405","9.057","4501.611",".103","43878.4"
"AL","E C Gaston","26","2","01-04-1995","24","24","4353","","37.057","1.557",".419","9.939","4862.804",".103","47397.7"
"AL","E C Gaston","26","2","01-05-1995","24","24","4747","","46.908","1.881",".439","10.999","5147.944",".103","50179.4"
"AL","E C Gaston","26","2","01-06-1995","13.25","14","2068","","21.42","1.917",".448","4.916","2265.12",".103","22080.43"
"AL","E C Gaston","26","2","01-07-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","01-01-1995","24","24","3845","","28.337","1.463",".429","8.312","3979.166",".103","38787.9"
"AL","E C Gaston","26","3","01-02-1995","24","24","3660","","26.089","1.382",".417","7.939","3883.132",".103","37850.7"
"AL","E C Gaston","26","3","01-03-1995","24","24","5137","","34.783","1.319",".409","10.736","5403.446",".103","52669.3"
"AL","E C Gaston","26","3","01-04-1995","24","24","5065","","33.514","1.312",".41","10.387","5237.111",".103","51048.2"
"AL","E C Gaston","26","3","01-05-1995","24","24","5610","","45.777","1.634",".425","11.923","5753.519",".103","56082.4"
"AL","E C Gaston","26","3","01-06-1995","24","24","4256","","31.919","1.499",".413","8.656","4315.225",".103","42066.4"
"AL","E C Gaston","26","3","01-07-1995","24","24","3014","","23.775","1.305",".471","8.7","3722.8",".103","36293.4"
"AL","E C Gaston","26","4","01-01-1995","24","24","3515","","25.909","1.463",".429","7.598","3637.734",".103","35459.7"
"AL","E C Gaston","26","4","01-02-1995","24","24","4746","","34.682","1.388",".417","10.323","5123.368",".103","49940.5"
"AL","E C Gaston","26","4","01-03-1995","24","24","4892","","33.166","1.319",".409","10.225","5148.854",".103","50187.7"
"AL","E C Gaston","26","4","01-04-1995","24","24","4651","","30.78","1.312",".41","9.539","4808.189",".103","46867.4"
"AL","E C Gaston","26","4","01-05-1995","24","24","5239","","42.725","1.634",".425","11.134","5371.681",".103","52360.4"
"AL","E C Gaston","26","4","01-06-1995","15","15","2330","","18.254","1.579",".419","4.852","2364.475",".103","23048.2"
"AL","E C Gaston","26","4","01-07-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","01-01-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","01-02-1995","1.5","2","0","",".012","",".41","","87.15","","0"
"AL","E C Gaston","26","5","01-03-1995","23.75","24","8224","","65.483","1.348",".363","17.161","9706.025",".103","88293.55"
"AL","E C Gaston","26","5","01-04-1995","24","24","17575","","141.034","1.518",".409","37.547","18940.3",".103","184613.8"
"AL","E C Gaston","26","5","01-05-1995","24","24","18280","","138.893","1.44",".436","41.979","19794.4",".103","192934.7"
"AL","E C Gaston","26","5","01-06-1995","24","24","14199","","101.289","1.359",".449","33.136","15236",".103","148506.3"
"AL","E C Gaston","26","5","01-07-1995","24","24","11539","","77.99","1.284",".435","26.41","12466.1",".103","121513.6"
"AL","Colbert","47","1","01-01-1995","24","24","3759","","28.43","1.491",".418","7.956","3910.452",".103","38114.088"
"AL","Colbert","47","1","01-02-1995","24","24","4495","","34.613","1.611",".43","9.233","4411.466",".103","42997.064"
"AL","Colbert","47","1","01-03-1995","24","24","4343","","34.564","1.674",".44","9.08","4236.362",".103","41289.847"
"AL","Colbert","47","1","01-04-1995","24","24","4611","","37.094","1.679",".416","9.179","4532.664",".103","44178.468"
"AL","Colbert","47","1","01-05-1995","24","24","4665","","40.131","1.793",".406","9.097","4595.867",".103","44794.049"
"AL","Colbert","47","1","01-06-1995","24","24","4480","","35.62","1.696",".393","8.254","4307.925",".103","41987.814"
"AL","Colbert","47","1","01-07-1995","24","24","4407","","31.33","1.517",".402","8.315","4241.778",".103","41342.73"
"AL","Colbert","47","2","01-01-1995","24","24","2052","","15.533","1.491",".418","4.347","2136.923",".103","20828.01"
"AL","Colbert","47","2","01-02-1995","24","24","4284","","32.988","1.611",".43","8.763","4191.849",".103","40856.504"
"AL","Colbert","47","2","01-03-1995","24","24","4577","","36.444","1.674",".44","9.577","4467.225",".103","43539.969"
"AL","Colbert","47","2","01-04-1995","24","24","4663","","37.532","1.679",".416","9.298","4588.276",".103","44720.48"
"AL","Colbert","47","2","01-05-1995","24","24","4702","","40.447","1.793",".406","9.169","4632.369",".103","45149.848"
"AL","Colbert","47","2","01-06-1995","24","24","4702","","37.386","1.696",".393","8.67","4524.254",".103","44096.339"
"AL","Colbert","47","2","01-07-1995","24","24","4717","","33.58","1.517",".402","8.895","4542.493",".103","44273.587"
"AL","Colbert","47","3","01-01-1995","24","24","2247","","16.974","1.491",".418","4.791","2331.42",".103","22723.743"
"AL","Colbert","47","3","01-02-1995","24","24","4205","","32.406","1.611",".43","8.649","4129.576",".103","40249.565"
"AL","Colbert","47","3","01-03-1995","24","24","4458","","35.502","1.674",".44","9.325","4352",".103","42416.938"
"AL","Colbert","47","3","01-04-1995","24","24","4464","","35.926","1.679",".416","8.89","4390.658",".103","42794.38"
"AL","Colbert","47","3","01-05-1995","24","24","4394","","37.855","1.793",".406","8.551","4325.152",".103","42155.552"
"AL","Colbert","47","3","01-06-1995","24","24","4241","","33.584","1.696",".393","7.813","4076.508",".103","39732.331"
"AL","Colbert","47","3","01-07-1995","24","24","4318","","30.675","1.517",".402","8.148","4155.46",".103","40501.432"
"AL","Colbert","47","4","01-01-1995","24","24","2151","","16.262","1.491",".418","4.593","2233.104",".103","21765.459"
"AL","Colbert","47","4","01-02-1995","24","24","4481","","34.519","1.611",".43","9.211","4400.007",".103","42885.368"
"AL","Colbert","47","4","01-03-1995","24","24","4414","","35.121","1.674",".44","9.223","4304.915",".103","41958.048"
"AL","Colbert","47","4","01-04-1995","24","24","4582","","36.89","1.679",".416","9.129","4508.102",".103","43939.071"
"AL","Colbert","47","4","01-05-1995","24","24","4627","","39.809","1.793",".406","9.028","4560.612",".103","44450.451"
"AL","Colbert","47","4","01-06-1995","24","24","4439","","35.309","1.696",".393","8.18","4269.612",".103","41614.417"
"AL","Colbert","47","4","01-07-1995","24","24","4328","","30.733","1.517",".402","8.166","4164.167",".103","40586.347"
"AL","Colbert","47","5","01-01-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-02-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-03-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-04-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-05-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-06-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","01-07-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","2","01-01-1995","24","24","4903","","23.319",".973",".587","14.216","4967.2",".103","48412.5"
"AL","Charles R Lowman","56","2","01-02-1995","23","23","4553","","9.69",".39",".61","15.523","5029.5",".103","49020.2"
"AL","Charles R Lowman","56","2","01-03-1995","24","24","5173","","9.051",".323",".6","16.888","5745.8",".103","56000.3"
"AL","Charles R Lowman","56","2","01-04-1995","24","24","5679","","8.876",".288",".626","19.317","6322",".103","61618.3"
"AL","Charles R Lowman","56","2","01-05-1995","24","24","5571","","9.167",".302",".608","18.521","6213.9",".103","60565.5"
"AL","Charles R Lowman","56","2","01-06-1995","24","24","5176","","8.009",".293",".578","15.848","5594.5",".103","54527.3"
"AL","Charles R Lowman","56","2","01-07-1995","24","24","5249","","9.257",".326",".597","16.957","5792.1",".103","56455.4"
"AL","Charles R Lowman","56","3","01-01-1995","24","24","4341","","21.62",".915",".59","13.809","4776.5",".103","46554.6"
"AL","Charles R Lowman","56","3","01-02-1995","24","24","4744","","19.749",".736",".634","17.241","5521",".103","53807.6"
"AL","Charles R Lowman","56","3","01-03-1995","24","24","5358","","19.746",".667",".682","20.165","6069.7",".103","59159.6"
"AL","Charles R Lowman","56","3","01-04-1995","24","24","5725","","19.736",".625",".654","20.673","6481.6",".103","63173.8"
"AL","Charles R Lowman","56","3","01-05-1995","23","23","5648","","19.008",".611",".677","21.053","6377.1",".103","62156.2"
"AL","Charles R Lowman","56","3","01-06-1995","24","24","5515","","16.775",".561",".644","19.09","6070.5",".103","59166.3"
"AL","Charles R Lowman","56","3","01-07-1995","24","24","5350","","18.391",".61",".638","19.033","6118.6",".103","59634.2"
"AL","Gadsden","7","1","01-08-1995","19.75","20","0","",".465","",".066","","293.2","","0"
"AL","Gadsden","7","1","01-09-1995","9.75","11","0","",".012","",".101","","115.9","","0"
"AL","Gadsden","7","1","01-10-1995","12.75","13","0","","0","",".037","","149.95","","0"
"AL","Gadsden","7","1","01-11-1995","24","24","5","","0","0",".134",".008","122.3",".103","77"
"AL","Gadsden","7","1","01-12-1995","22.5","23","283","","1.261",".428",".179",".354","325.8",".102","2667.5"
"AL","Gadsden","7","1","01-13-1995","18.75","19","795","","8.568","1.915",".343","1.677","933.8",".103","8717.625"
"AL","Gadsden","7","1","01-14-1995","6","6","0","","0","",".001","","50.3","","0"
"AL","Gadsden","7","2","01-08-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-09-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-10-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-11-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-12-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-13-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-14-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","1","01-08-1995","24","24","4125","","34.371","1.412",".448","10.751","4951",".103","48266"
"AL","E C Gaston","26","1","01-09-1995","24","24","4519","","39.179","1.507",".443","11.46","5324.9",".103","51912.6"
"AL","E C Gaston","26","1","01-10-1995","24","24","4190","","38.165","1.583",".442","10.617","4935.9",".103","48119"
"AL","E C Gaston","26","1","01-11-1995","24","24","3931","","31.34","1.422",".432","9.54","4521.7",".103","44080.4"
"AL","E C Gaston","26","1","01-12-1995","24","24","3392","","24.174","1.254",".451","8.698","3950",".103","38508.1"
"AL","E C Gaston","26","1","01-13-1995","24","24","3507","","22.787","1.174",".448","8.694","3983.4",".103","38833.3"
"AL","E C Gaston","26","1","01-14-1995","24","24","3313","","21.438","1.169",".455","8.34","3757.5",".103","36631.7"
"AL","E C Gaston","26","2","01-08-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-09-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-10-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-11-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-12-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-13-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-14-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","01-08-1995","24","24","4666","","35.222","1.311",".479","12.782","5504.1",".103","53657.8"
"AL","E C Gaston","26","3","01-09-1995","24","24","5059","","39.458","1.386",".419","11.918","5835.397",".103","56883.881"
"AL","E C Gaston","26","3","01-10-1995","24","24","4907","","42.741","1.531",".413","11.485","5714.2",".103","55703.7"
"AL","Gadsden","7","1","01-22-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-23-1995","12.5","13","111","","2.444","2.442",".265",".501","303.2",".102","1567.1"
"AL","Gadsden","7","1","01-24-1995","24","24","1146","","21.926","2.793",".697","5.369","1607.6",".103","15680"
"AL","Gadsden","7","1","01-25-1995","7.75","9","272","","3.759","1.819",".811","1.383","335.125",".102","3269.5"
"AL","Gadsden","7","1","01-26-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-27-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","01-28-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-22-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-23-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-24-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-25-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-26-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-27-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","2","01-28-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","1","01-22-1995","24","24","5593","","37.948","1.167",".4","12.984","6667.6",".103","64996.1"
"AL","E C Gaston","26","1","01-23-1995","24","24","5564","","38.23","1.193",".409","13.071","6567.4",".103","64020.8"
"AL","E C Gaston","26","1","01-24-1995","24","24","5219","","33.702","1.138",".428","12.708","6061.4",".103","59088"
"AL","E C Gaston","26","1","01-25-1995","24","24","4175","","27.731","1.18",".446","10.581","4818",".103","46970.9"
"AL","E C Gaston","26","1","01-26-1995","15","15","2176","","13.837","1.123",".441","5.458","2522",".103","24587.5"
"AL","E C Gaston","26","1","01-27-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","1","01-28-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-22-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-23-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-24-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-25-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-26-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-27-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","2","01-28-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","01-22-1995","13.5","16","8","",".048","1.174",".424",".018","8.413",".103","82"
"AL","E C Gaston","26","3","01-23-1995","20.5","22","2821","","15.764","1.128",".41","5.828","2876.746",".103","28040.187"
"AL","E C Gaston","26","3","01-24-1995","24","24","5587","","30.445","1.113",".428","11.728","5607.017",".103","54653"
"AL","E C Gaston","26","3","01-25-1995","24","24","4930","","28.908","1.196",".436","10.495","4943.28",".103","48184.9"
"AL","E C Gaston","26","3","01-26-1995","24","24","4542","","28.032","1.179",".423","10.018","4863.181",".103","47403.883"
"AL","E C Gaston","26","3","01-27-1995","24","24","4190","","31.117","1.253",".444","10.984","5089.922",".103","49616.907"
"AL","E C Gaston","26","3","01-28-1995","24","24","3415","","21.575","1.127",".444","8.616","3924.9",".103","38265.3"
"AL","E C Gaston","26","4","01-22-1995","24","24","5582","","27.355","1.129",".416","10.084","4948.887",".103","48243.4"
"AL","E C Gaston","26","4","01-23-1995","24","24","5545","","31.352","1.128",".41","11.396","5699.254",".103","55554.613"
"AL","E C Gaston","26","4","01-24-1995","24","24","5163","","28.137","1.113",".428","10.841","5180.683",".103","50497.4"
"AL","E C Gaston","26","4","01-25-1995","24","24","4739","","27.62","1.196",".436","10.091","4743.62",".103","46238.7"
"AL","E C Gaston","26","4","01-26-1995","17.75","19","2711","","15.275","1.163",".422","5.556","2728.819",".103","26599.117"
"AL","E C Gaston","26","4","01-27-1995","5","7","5","",".039","1.279",".437",".013","6.278",".103","61.193"
"AL","E C Gaston","26","4","01-28-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","01-22-1995","10.75","12","34","","1.331",".233",".363",".193","1171.75",".103","1063"
"AL","E C Gaston","26","5","01-23-1995","22.75","24","8326","","58.594","1.16",".354","17.475","10163.05",".103","89787.85"
"AL","E C Gaston","26","5","01-24-1995","24","24","18229","","122.961","1.291",".422","40.236","19544",".103","190498"
"AL","E C Gaston","26","5","01-25-1995","24","24","16217","","105.48","1.229",".414","35.328","17598.5",".103","171534.6"
"AL","E C Gaston","26","5","01-26-1995","24","24","14220","","102.765","1.572",".486","32.19","14990.7",".103","146119"
"AL","E C Gaston","26","5","01-27-1995","24","24","13389","","79.314","1.119",".398","27.938","14520",".103","141529.6"
"AL","E C Gaston","26","5","01-28-1995","24","24","11004","","66.94","1.131",".456","26.926","12159.6",".103","118525.8"
"AL","Colbert","47","1","01-22-1995","24","24","2972","","20.998","1.422",".407","6.011","3038.081",".103","29611.456"
"AL","Colbert","47","1","01-23-1995","24","24","3612","","24.537","1.396",".414","7.293","3617.227",".103","35255.909"
"AL","Colbert","47","1","01-24-1995","24","24","4429","","31.591","1.471",".404","8.654","4401.18",".103","42896.551"
"AL","Colbert","47","1","01-25-1995","24","24","3235","","23.071","1.454",".405","6.329","3222.98",".103","31413.036"
"AL","Colbert","47","1","01-26-1995","24","24","2629","","16.985","1.319",".418","5.37","2641.607",".103","25746.83"
"AL","Colbert","47","1","01-27-1995","24","24","2750","","17.665","1.313",".412","5.488","2756.796",".103","26869.842"
"AL","Colbert","47","1","01-28-1995","24","24","1416","","9.281","1.386",".472","3.152","1376.325",".103","13414.014"
"AL","Colbert","47","2","01-22-1995","24","24","4597","","32.715","1.422",".407","9.366","4720.555",".103","46010.118"
"AL","Colbert","47","2","01-23-1995","24","24","4647","","31.828","1.396",".414","9.448","4677.118",".103","45586.463"
"AL","Colbert","47","2","01-24-1995","24","24","4665","","33.218","1.471",".404","9.118","4634.527",".103","45170.928"
"AL","Colbert","47","2","01-25-1995","24","24","4670","","33.13","1.454",".405","9.242","4680.708",".103","45620.925"
"AL","Colbert","47","2","01-26-1995","24","24","4681","","30.304","1.319",".418","9.599","4714.1",".103","45946.637"
"AL","Colbert","47","2","01-27-1995","19.75","20","3652","","23.138","1.304",".407","7.241","3640.807",".103","35486.385"
"AL","Colbert","47","2","01-28-1995","0","0","","","","","","","","",""
"AL","Colbert","47","3","01-22-1995","24","24","3039","","21.46","1.422",".407","6.135","3104.833",".103","30262.104"
"AL","Colbert","47","3","01-23-1995","24","24","3632","","24.661","1.396",".414","7.328","3634.546",".103","35424.633"
"AL","Colbert","47","3","01-24-1995","24","24","4362","","31.099","1.471",".404","8.532","4335.715",".103","42258.531"
"AL","Colbert","47","3","01-25-1995","24","24","3371","","24.022","1.454",".405","6.604","3362.298",".103","32770.858"
"AL","Colbert","47","3","01-26-1995","24","24","2896","","18.729","1.319",".418","5.921","2910.977",".103","28372.261"
"AL","Colbert","47","3","01-27-1995","23.25","24","2664","","17.104","1.314",".412","5.285","2668.562",".103","26009.895"
"AL","Colbert","47","3","01-28-1995","0","0","","","","","","","","",""
"AL","Colbert","47","4","01-22-1995","24","24","3142","","22.171","1.422",".407","6.338","3208.633",".103","31273.822"
"AL","Colbert","47","4","01-23-1995","24","24","3712","","25.215","1.396",".414","7.491","3716.806",".103","36226.392"
"AL","Colbert","47","4","01-24-1995","24","24","4604","","32.801","1.471",".404","8.998","4573.779",".103","44578.794"
"AL","Colbert","47","4","01-25-1995","24","24","3811","","27.143","1.454",".405","7.485","3812.512",".103","37158.78"
"AL","Colbert","47","4","01-26-1995","24","24","2637","","17.022","1.319",".418","5.384","2647.518",".103","25804.573"
