"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD","SLOAD","SO2_MASS","SO2_RATE","NOX_RATE","NOX_MASS","CO2_MASS","CO2_RATE","HEAT_INPUT"
"AL","Colbert","47","3","07-27-1995","24","24","3360","","29.382","1.638",".406","7.167","3883.789",".109","35509.696"
"AL","Colbert","47","3","07-28-1995","24","24","3672","","28.312","1.495",".425","8.046","4197.793",".109","38381.132"
"AL","Colbert","47","3","07-29-1995","24","24","3430","","23.144","1.301",".401","7.225","3910.293",".109","35752.052"
"AL","Colbert","47","4","07-23-1995","24","24","3242","","20.47","1.208",".383","6.662","3714.531",".109","33962.46"
"AL","Colbert","47","4","07-24-1995","24","24","3679","","27.455","1.415",".403","7.899","4214.717",".109","38535.454"
"AL","Colbert","47","4","07-25-1995","24","24","3620","","25.367","1.382",".396","7.439","4090.441",".109","37399.291"
"AL","Colbert","47","4","07-26-1995","24","24","3268","","23.322","1.345",".38","6.711","3748.32",".109","34270.756"
"AL","Colbert","47","3","07-14-1995","24","24","4088","","31.968","1.485",".408","8.872","4734.412",".109","43287.407"
"AL","Colbert","47","3","07-15-1995","24","24","3849","","29.24","1.447",".422","8.56","4440.477",".109","40600.17"
"AL","Colbert","47","4","07-09-1995","24","24","2926","","24.381","1.575",".409","6.401","3388.454",".109","30981.278"
"AL","Colbert","47","4","07-10-1995","24","24","3785","","26.866","1.358",".402","8.031","4323.337",".109","39528.555"
"AL","Colbert","47","4","07-11-1995","24","24","4253","","31.995","1.443",".426","9.456","4841.975",".109","44271.207"
"AL","Colbert","47","4","07-12-1995","24","24","4442","","33.287","1.435",".414","9.597","5075.461",".109","46405.905"
"AL","Colbert","47","4","07-13-1995","24","24","3811","","26.15","1.319",".4","8.088","4393.158",".109","40167.109"
"AL","Colbert","47","4","07-14-1995","24","24","3788","","29.409","1.485",".408","8.218","4369.855",".109","39954.151"
"AL","Colbert","47","4","07-15-1995","24","24","3827","","29.051","1.447",".422","8.507","4411.307",".109","40333.464"
"AL","Colbert","47","5","07-09-1995","24","24","11174","","154.767","3.013",".418","21.586","11084.6",".108","102794"
"AL","Colbert","47","5","07-10-1995","10.75","11","4862","","67.643","2.997",".425","9.605","4873.95",".108","45199.35"
"AL","Colbert","47","5","07-11-1995","1.5","2","0","",".007",".082","0","","10.3",".108","95.3"
"AL","Colbert","47","5","07-12-1995","23","24","3006","","60.76","2.603",".281","7.023","4314.675",".108","40012.45"
"AL","Colbert","47","5","07-13-1995","24","24","11406","","170.212","3.188",".425","22.739","11513.9",".108","106776.2"
"AL","Colbert","47","5","07-14-1995","24","24","12259","","166.23","2.997",".437","24.257","11962.2",".108","110932.9"
"AL","Colbert","47","5","07-15-1995","24","24","12195","","167.115","3.035",".437","24.061","11873.7",".108","110114.4"
"AL","Charles R Lowman","56","2","07-09-1995","24","24","5232","","10.043",".339",".601","17.817","6069.6",".103","59156.8"
"AL","Charles R Lowman","56","2","07-10-1995","24","24","5448","","13.271",".422",".607","18.802","6338.8",".103","61780"
"AL","Charles R Lowman","56","2","07-11-1995","24","24","5418","","16.835",".548",".626","19.228","6286",".103","61266.6"
"AL","Charles R Lowman","56","2","07-12-1995","24","24","5311","","14.458",".486",".582","17.282","6097",".103","59426.7"
"AL","Charles R Lowman","56","2","07-13-1995","24","24","5384","","13.628",".443",".603","18.533","6288.1",".103","61289.6"
"AL","Charles R Lowman","56","2","07-14-1995","24","24","5448","","14.157",".457",".613","18.99","6348.7",".103","61875.8"
"AL","Charles R Lowman","56","2","07-15-1995","24","24","5273","","12.301",".406",".621","18.733","6171.7",".103","60153"
"AL","Charles R Lowman","56","3","07-09-1995","24","24","4884","","8.018",".302",".604","16.1","5449.3",".103","53112.2"
"AL","Charles R Lowman","56","3","07-10-1995","24","24","5009","","9.755",".358",".597","16.191","5584.2",".103","54426.1"
"AL","Charles R Lowman","56","3","07-11-1995","24","24","5132","","13.653",".48",".567","15.916","5747",".103","56014.2"
"AL","Charles R Lowman","56","3","07-12-1995","24","24","4909","","10.729",".4",".567","15.153","5499.2",".103","53598.7"
"AL","Charles R Lowman","56","3","07-13-1995","24","24","5281","","13.932",".473",".562","16.212","5948.4",".103","57976.4"
"AL","Charles R Lowman","56","3","07-14-1995","24","24","5364","","15.352",".509",".559","16.433","6052.3",".103","58991.5"
"AL","Charles R Lowman","56","3","07-15-1995","24","24","5112","","12.161",".431",".574","16.127","5771.1",".103","56248.5"
"AL","Colbert","47","2","07-13-1995","24","24","4516","","31.657","1.319",".4","9.602","5253.098",".109","48029.777"
"AL","Colbert","47","2","07-14-1995","24","24","4489","","35.336","1.485",".408","9.721","5209.338",".109","47629.84"
"AL","Colbert","47","2","07-15-1995","24","24","4383","","33.705","1.447",".422","9.822","5095.725",".109","46591.327"
"AL","Colbert","47","3","07-09-1995","24","24","2962","","24.725","1.575",".409","6.481","3430.361",".109","31364.44"
"AL","Colbert","47","3","07-10-1995","24","24","3736","","26.509","1.358",".402","7.927","4265.834",".109","39002.828"
"AL","Colbert","47","3","07-11-1995","24","24","4077","","30.726","1.443",".426","9.086","4642.881",".109","42450.815"
"AL","Colbert","47","3","07-12-1995","24","24","4173","","31.43","1.435",".414","8.998","4772.172",".109","43632.935"
"AL","Colbert","47","3","07-13-1995","24","24","3884","","26.74","1.319",".4","8.245","4480.582",".109","40966.402"
"AL","Gadsden","7","1","07-16-1995","24","24","1012","","18.329","2.842",".63","3.895","1305.2",".103","12732.1"
"AL","Gadsden","7","1","07-17-1995","24","24","1046","","18.059","2.768",".631","4.041","1345.5",".103","13123.9"
"AL","Gadsden","7","1","07-18-1995","24","24","1166","","21.484","2.646",".637","5.076","1659.7",".103","16187.6"
"AL","Gadsden","7","1","07-19-1995","23.75","24","987","","16.989","2.5",".566","3.954","1397.2",".103","13622.1"
"AL","Gadsden","7","1","07-20-1995","24","24","1120","","17.421","2.443",".641","4.522","1457.2",".103","14209.9"
"AL","Gadsden","7","1","07-21-1995","24","24","1050","","17.542","2.595",".567","3.758","1377",".103","13429.4"
"AL","Gadsden","7","1","07-22-1995","24","24","1094","","18.896","2.69",".607","4.217","1434.8",".103","13996.3"
"AL","Gadsden","7","2","07-16-1995","24","24","999","","18.267","2.752",".571","3.801","1356",".103","13227.5"
"AL","Gadsden","7","2","07-17-1995","24","24","1028","","19.822","2.91",".562","3.825","1398.2",".103","13637.9"
"AL","Gadsden","7","2","07-18-1995","24","24","1332","","21.965","2.799",".597","4.713","1624.7",".103","15843.8"
"AL","Gadsden","7","2","07-19-1995","24","24","1141","","16.853","2.475",".604","4.117","1413.5",".103","13786.6"
"AL","Gadsden","7","2","07-20-1995","24","24","1066","","18.33","2.569",".606","4.301","1454.6",".103","14189.6"
"AL","Gadsden","7","2","07-21-1995","24","24","1022","","18.224","2.719",".578","3.889","1373.1",".103","13393.4"
"AL","Gadsden","7","2","07-22-1995","24","24","1070","","18.389","2.758",".597","3.985","1368.3",".102","13347.8"
"AL","E C Gaston","26","1","07-16-1995","24","24","4616","","44.022","1.981",".345","8.363","4729.133",".103","46097.3"
"AL","E C Gaston","26","1","07-17-1995","24","24","4652","","36.151","1.567",".404","9.551","4767.832",".103","46474.8"
"AL","E C Gaston","26","1","07-18-1995","24","24","5097","","34.494","1.39",".386","9.788","5089.902",".103","49613.6"
"AL","E C Gaston","26","1","07-19-1995","24","24","5281","","32.686","1.273",".395","10.404","5324.256",".103","51896.6"
"AL","E C Gaston","26","1","07-20-1995","24","24","5559","","33.054","1.214",".386","10.572","5574.043",".103","54331"
"AL","E C Gaston","26","1","07-21-1995","24","24","4786","","32.09","1.328",".367","8.912","4958.228",".103","48330.4"
"AL","E C Gaston","26","1","07-22-1995","24","24","4972","","39.033","1.551",".372","9.51","5130.797",".103","50011.6"
"AL","E C Gaston","26","2","07-16-1995","24","24","4583","","43.883","1.981",".345","8.297","4702.367",".103","45836.5"
"AL","E C Gaston","26","2","07-17-1995","24","24","4885","","38.055","1.567",".404","10.053","5014.768",".103","48881.9"
"AL","E C Gaston","26","2","07-18-1995","24","24","5179","","35.125","1.39",".386","9.926","5178.698",".103","50479.2"
"AL","E C Gaston","26","2","07-19-1995","24","24","5239","","32.493","1.273",".395","10.318","5285.644",".103","51520.2"
"AL","E C Gaston","26","2","07-20-1995","24","24","5484","","32.612","1.214",".386","10.429","5500.957",".103","53618.7"
"AL","E C Gaston","26","2","07-21-1995","24","24","4826","","32.356","1.328",".367","8.984","5001.072",".103","48748"
"AL","E C Gaston","26","2","07-22-1995","24","24","5017","","39.425","1.551",".372","9.595","5188.103",".103","50570.3"
"AL","E C Gaston","26","3","07-16-1995","24","24","5054","","39.871","1.67",".409","10.005","5043.042",".103","49155.7"
"AL","E C Gaston","26","3","07-17-1995","24","24","5272","","36.913","1.452",".424","10.733","5212.332",".103","50807.5"
"AL","E C Gaston","26","3","07-18-1995","24","24","5451","","36.022","1.379",".409","10.741","5401.889",".103","52655.8"
"AL","E C Gaston","26","3","07-19-1995","24","24","5604","","30.957","1.139",".434","11.593","5557.664",".103","54173.2"
"AL","E C Gaston","26","3","07-20-1995","24","24","5280","","30.691","1.166",".393","10.349","5401.183",".103","52647.1"
"AL","E C Gaston","26","3","07-21-1995","24","24","4906","","29.833","1.202",".395","9.866","5076.922",".103","49487.6"
"AL","E C Gaston","26","3","07-22-1995","24","24","5346","","37.924","1.412",".377","10.046","5508.352",".103","53690.6"
"AL","E C Gaston","26","4","07-16-1995","24","24","4880","","38.437","1.67",".409","9.65","4867.758",".103","47447.1"
"AL","E C Gaston","26","4","07-17-1995","24","24","5101","","35.695","1.452",".424","10.379","5040.268",".103","49130.3"
"AL","E C Gaston","26","4","07-18-1995","24","24","5317","","35.101","1.379",".409","10.438","5263.011",".103","51302.1"
"AL","E C Gaston","26","4","07-19-1995","24","24","5360","","29.592","1.139",".434","11.043","5309.336",".103","51752.5"
"AL","E C Gaston","26","4","07-20-1995","24","24","5385","","31.472","1.166",".393","10.461","5524.917",".103","53853.3"
"AL","E C Gaston","26","4","07-21-1995","24","24","5231","","31.817","1.202",".395","10.518","5443.278",".103","53058.9"
"AL","E C Gaston","26","4","07-22-1995","24","24","5224","","37.028","1.412",".377","9.806","5378.548",".103","52425.3"
"AL","E C Gaston","26","5","07-16-1995","24","24","16827","","123.309","1.396",".459","40.049","17969.7",".103","175153.3"
"AL","E C Gaston","26","5","07-17-1995","24","24","17659","","131.227","1.452",".445","39.887","18673.9",".103","182016.3"
"AL","E C Gaston","26","5","07-18-1995","24","24","18018","","119.239","1.291",".414","38.264","19148.7",".103","186645.8"
"AL","E C Gaston","26","5","07-19-1995","24","24","18190","","122.334","1.267",".422","40.512","19920.5",".103","194165.6"
"AL","E C Gaston","26","5","07-20-1995","24","24","18726","","116.475","1.169",".426","42.143","20400.6",".103","198846"
"AL","E C Gaston","26","5","07-21-1995","24","24","18734","","121.471","1.227",".393","38.956","20295.6",".103","197823.7"
"AL","E C Gaston","26","5","07-22-1995","24","24","17358","","111.698","1.217",".376","34.239","18821.3",".103","183454.7"
"AL","Colbert","47","1","07-16-1995","24","24","4513","","33.033","1.368",".405","9.812","5276.431",".109","48243.275"
"AL","Colbert","47","1","07-17-1995","24","24","4361","","33.97","1.485",".398","8.981","5000.687",".109","45722.735"
"AL","Colbert","47","1","07-18-1995","24","24","4147","","26.981","1.264",".387","8.248","4764.659",".109","43563.474"
"AL","Colbert","47","1","07-19-1995","24","24","4559","","21.934",".93",".387","9.136","5150.671",".109","47093.077"
"AL","Colbert","47","1","07-20-1995","24","24","4449","","33.121","1.401",".402","9.523","5189.57",".109","47448.707"
"AL","Colbert","47","1","07-21-1995","24","24","3887","","30.719","1.502",".393","8.097","4523.515",".109","41359.296"
"AL","Colbert","47","1","07-22-1995","24","24","4562","","26.358","1.088",".353","8.532","5291.837",".109","48383.943"
"AL","Colbert","47","2","07-16-1995","24","24","3747","","26.78","1.368",".405","7.868","4330.01",".109","39589.938"
"AL","Colbert","47","2","07-17-1995","24","24","4395","","34.211","1.485",".398","9.061","5042.991",".109","46109.493"
"AL","Colbert","47","2","07-18-1995","24","24","3970","","26.035","1.264",".387","7.916","4567.68",".109","41762.558"
"AL","Colbert","47","2","07-19-1995","24","24","3912","","18.789",".93",".387","7.722","4412.649",".109","40345.348"
"AL","Colbert","47","2","07-20-1995","24","24","4010","","29.895","1.401",".402","8.577","4670.683",".109","42704.446"
"AL","Colbert","47","2","07-21-1995","24","24","3721","","29.441","1.502",".393","7.758","4334.466",".109","39630.812"
"AL","Colbert","47","2","07-22-1995","24","24","4295","","24.766","1.088",".353","8.029","4978.066",".109","45515.091"
"AL","Colbert","47","3","07-16-1995","24","24","3694","","26.406","1.368",".405","7.746","4264.219",".109","38988.404"
"AL","Colbert","47","3","07-17-1995","24","24","3841","","30.094","1.485",".398","7.945","4402.823",".109","40256.236"
"AL","Colbert","47","3","07-18-1995","24","24","3603","","23.61","1.264",".387","7.19","4151.779",".109","37960.008"
"AL","Colbert","47","3","07-19-1995","24","24","2937","","14.124",".93",".387","5.758","3312.829",".109","30289.555"
"AL","Colbert","47","3","07-20-1995","24","24","3469","","26.133","1.401",".402","7.364","4008.461",".109","36649.807"
"AL","Colbert","47","3","07-21-1995","24","24","3520","","27.962","1.502",".393","7.37","4087.061",".109","37368.74"
"AL","Colbert","47","3","07-22-1995","24","24","3256","","18.441","1.088",".353","6.251","3735.171",".109","34150.99"
"AL","Colbert","47","4","07-16-1995","24","24","3696","","26.398","1.368",".405","7.737","4262.84",".109","38975.779"
"AL","Colbert","47","4","07-17-1995","24","24","4302","","33.486","1.485",".398","8.868","4937.4",".109","45144.039"
"AL","Colbert","47","4","07-18-1995","24","24","3681","","24.08","1.264",".387","7.333","4234.887",".109","38719.86"
"AL","Colbert","47","4","07-19-1995","24","24","3144","","15.104",".93",".387","6.151","3542.953",".109","32393.624"
"AL","Colbert","47","4","07-20-1995","24","24","3376","","25.277","1.401",".402","7.174","3899.086",".109","35649.739"
"AL","Colbert","47","4","07-21-1995","24","24","3569","","28.355","1.502",".393","7.476","4146.364",".109","37910.955"
"AL","Colbert","47","4","07-22-1995","24","24","3313","","18.727","1.088",".353","6.349","3795.424",".109","34701.875"
"AL","Colbert","47","5","07-16-1995","23.75","24","11377","","156.994","3.053",".441","22.752","11098.575",".108","102925.4"
"AL","Colbert","47","5","07-17-1995","24","24","8479","","133.919","2.956",".387","17.956","8897.3",".108","82509.7"
"AL","Colbert","47","5","07-18-1995","24","24","11986","","179.636","3.304",".458","24.931","11731.5",".108","108794.3"
"AL","Colbert","47","5","07-19-1995","24","24","11921","","170.169","3.168",".445","23.896","11588.9",".108","107470.8"
"AL","Colbert","47","5","07-20-1995","24","24","11703","","162.671","3.069",".434","22.99","11430.9",".108","106006.2"
"AL","Colbert","47","5","07-21-1995","24","24","11766","","164.597","3.108",".434","23.004","11425.8",".108","105960.9"
"AL","Colbert","47","5","07-22-1995","24","24","11364","","167.014","3.276",".424","21.684","10996",".108","101973.9"
"AL","Charles R Lowman","56","2","07-16-1995","24","24","5353","","15.728",".515",".656","20.009","6256.2",".103","60976.9"
"AL","Charles R Lowman","56","2","07-17-1995","24","24","5420","","16.002",".521",".648","19.885","6291.1",".103","61314.5"
"AL","Charles R Lowman","56","2","07-18-1995","24","24","5502","","18.548",".599",".652","20.154","6340.5",".103","61797.6"
"AL","Charles R Lowman","56","2","07-19-1995","24","24","5315","","17.272",".572",".594","17.9","6162",".103","60059"
"AL","Charles R Lowman","56","2","07-20-1995","24","24","5315","","16.732",".539",".574","17.571","6191.8",".103","60349.1"
"AL","Charles R Lowman","56","2","07-21-1995","24","24","5238","","13.134",".439",".599","17.831","6103.9",".103","59494.3"
"AL","Charles R Lowman","56","2","07-22-1995","24","24","5331","","13.363",".439",".611","18.586","6227.4",".103","60695.8"
"AL","Charles R Lowman","56","3","07-16-1995","24","24","4969","","13.215",".483",".593","16.155","5594.9",".103","54530"
"AL","Charles R Lowman","56","3","07-17-1995","24","24","5030","","13.965",".506",".599","16.43","5638.8",".103","54957.7"
"AL","Charles R Lowman","56","3","07-18-1995","24","24","5229","","16.552",".581",".594","16.832","5823.7",".103","56761.7"
"AL","Charles R Lowman","56","3","07-19-1995","24","24","4934","","14.988",".555",".571","15.375","5505.6",".103","53663.1"
"AL","Charles R Lowman","56","3","07-20-1995","24","24","5192","","12.942",".455",".563","15.929","5813.7",".103","56664.7"
"AL","Charles R Lowman","56","3","07-21-1995","24","24","4793","","8.774",".332",".563","14.801","5396.5",".103","52597.8"
"AL","Charles R Lowman","56","3","07-22-1995","24","24","4934","","10.053",".37",".601","16.263","5553",".103","54121.9"
"AL","E C Gaston","26","3","08-05-1995","24","24","5615","","35.925","1.307",".391","10.886","5685.888",".103","55422.3"
"AL","E C Gaston","26","4","07-30-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","4","07-31-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","4","08-01-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","4","08-02-1995","7","7","7","",".052","1.238",".398",".017","8.658",".103","84.4"
"AL","E C Gaston","26","4","08-03-1995","24","24","5613","","34.694","1.227",".399","11.449","5832.14",".103","56846.9"
"AL","E C Gaston","26","4","08-04-1995","24","24","5339","","36.205","1.358",".384","10.316","5473.777",".103","53354.4"
"AL","E C Gaston","26","4","08-05-1995","24","24","5378","","34.296","1.307",".391","10.426","5443.412",".103","53058.8"
"AL","E C Gaston","26","5","07-30-1995","24","24","16687","","133.645","1.447",".42","37.154","18280.6",".103","178182.7"
"AL","E C Gaston","26","5","07-31-1995","24","24","17905","","148.694","1.58",".41","38.67","19453.3",".103","189613.9"
"AL","E C Gaston","26","5","08-01-1995","24","24","19010","","134.411","1.343",".419","41.972","20530.8",".103","200114.5"
"AL","E C Gaston","26","5","08-02-1995","14","16","8317","","59.046","1.309",".358","18.679","9198.05",".103","89656.6"
"AL","E C Gaston","26","5","08-03-1995","16.75","19","0","","10.751","1.123",".556","5.197","1891",".103","18439.05"
"AL","E C Gaston","26","5","08-04-1995","24","24","2515","","102.788","1.359",".479","34.704","15272.7",".103","148867.9"
"AL","E C Gaston","26","5","08-05-1995","24","24","16056","","121.671","1.406",".426","37.77","17758.3",".103","173093.4"
"AL","Colbert","47","1","07-30-1995","24","24","4061","","33.055","1.531",".4","8.649","4703.714",".109","43006.384"
"AL","Colbert","47","1","07-31-1995","24","24","4409","","36.672","1.556",".418","9.867","5158.485",".109","47164"
"AL","Colbert","47","1","08-01-1995","24","24","3654","","32.578","1.667",".404","7.946","4298.513",".109","39301.6"
"AL","Colbert","47","1","08-02-1995","24","24","3160","","27.277","1.605",".433","7.317","3720.872",".109","34020.304"
"AL","Colbert","47","1","08-03-1995","24","24","3214","","27.474","1.589",".423","7.163","3790.454",".109","34656.983"
"AL","Colbert","47","1","08-04-1995","24","24","3552","","31.975","1.711",".426","7.888","4059.239",".109","37114.282"
"AL","Colbert","47","1","08-05-1995","24","24","3662","","32.951","1.702",".42","7.954","4237.978",".109","38748.822"
"AL","Colbert","47","2","07-30-1995","24","24","4269","","34.639","1.531",".4","9.065","4960.127",".109","45350.708"
"AL","Colbert","47","2","07-31-1995","24","24","3418","","27.963","1.556",".418","7.468","3930.882",".109","35940.266"
"AL","Colbert","47","2","08-01-1995","24","24","2855","","24.618","1.667",".404","6.09","3313.691",".109","30297.187"
"AL","Colbert","47","2","08-02-1995","24","24","3082","","26.571","1.605",".433","7.128","3624.654",".109","33140.591"
"AL","Colbert","47","2","08-03-1995","24","24","3114","","26.535","1.589",".423","6.898","3661.852",".109","33481.122"
"AL","Colbert","47","2","08-04-1995","24","24","3522","","31.67","1.711",".426","7.808","4018.718",".109","36743.759"
"AL","Colbert","47","2","08-05-1995","24","24","3571","","32.099","1.702",".42","7.77","4130.282",".109","37764.109"
"AL","Colbert","47","3","07-30-1995","24","24","3433","","27.772","1.531",".4","7.276","3947.447",".109","36091.819"
"AL","Colbert","47","3","07-31-1995","24","24","3287","","26.858","1.556",".418","7.173","3775.976",".109","34523.994"
"AL","Colbert","47","3","08-01-1995","24","24","2728","","23.582","1.667",".404","5.811","3165.487",".109","28942.152"
"AL","Colbert","47","3","08-02-1995","24","24","3079","","26.571","1.605",".433","7.126","3624.629",".109","33140.377"
"AL","Colbert","47","3","08-03-1995","24","24","3066","","26.154","1.589",".423","6.809","3608.924",".109","32997.195"
"AL","Colbert","47","3","08-04-1995","24","24","3289","","29.54","1.711",".426","7.299","3751.003",".109","34296.02"
"AL","Colbert","47","3","08-05-1995","24","24","3370","","30.215","1.702",".42","7.309","3891.925",".109","35584.735"
"AL","Colbert","47","4","07-30-1995","24","24","3314","","26.822","1.531",".4","7.025","3809.712",".109","34832.484"
"AL","Colbert","47","4","07-31-1995","24","24","3307","","26.948","1.556",".418","7.197","3789.36",".109","34646.341"
"AL","Colbert","47","4","08-01-1995","24","24","2757","","23.834","1.667",".404","5.859","3196.308",".109","29223.959"
"AL","Colbert","47","4","08-02-1995","24","24","3018","","26.031","1.605",".433","6.981","3551.445",".109","32471.226"
"AL","Colbert","47","4","08-03-1995","24","24","3005","","25.616","1.589",".423","6.658","3535.078",".109","32322.002"
"AL","Colbert","47","4","08-04-1995","24","24","3392","","30.527","1.711",".426","7.527","3871.838",".109","35400.841"
"AL","Colbert","47","4","08-05-1995","24","24","3409","","30.603","1.702",".42","7.396","3940.208",".109","36026.237"
"AL","Colbert","47","5","07-30-1995","24","24","9914","","144.931","3.277",".394","17.428","9543.7",".108","88503.6"
"AL","Colbert","47","5","07-31-1995","24","24","11066","","159.518","3.21",".415","20.693","10722.4",".108","99435.8"
"AL","Colbert","47","5","08-01-1995","24","24","10889","","163.208","3.363",".425","20.636","10456.4",".108","96967.6"
"AL","Colbert","47","5","08-02-1995","24","24","10868","","161.023","3.311",".43","20.911","10490",".108","97280.1"
"AL","Colbert","47","5","08-03-1995","24","24","11190","","169.512","3.366",".418","21.102","10866.8",".108","100777.4"
"AL","Colbert","47","5","08-04-1995","24","24","10844","","169.549","3.48",".406","19.786","10506.8",".108","97435.8"
"AL","Colbert","47","5","08-05-1995","24","24","10057","","150.014","3.325",".388","17.502","9721.2",".108","90149.7"
"AL","Charles R Lowman","56","2","07-30-1995","24","24","5738","","14.141",".452",".648","20.236","6399.1",".103","62368.5"
"AL","Charles R Lowman","56","2","07-31-1995","24","24","5575","","12.486",".404",".601","18.469","6270.1",".103","61109.6"
"AL","Charles R Lowman","56","2","08-01-1995","24","24","5318","","12.223",".417",".606","17.804","5973.4",".103","58219.2"
"AL","Charles R Lowman","56","2","08-02-1995","24","24","5692","","15.619",".505",".634","19.586","6330.6",".103","61699.2"
"AL","Charles R Lowman","56","2","08-03-1995","24","24","5018","","16.159",".6",".576","15.498","5472.1",".103","53333.1"
"AL","Charles R Lowman","56","2","08-04-1995","24","24","4780","","12.461",".48",".568","14.754","5271.5",".103","51378.9"
"AL","Charles R Lowman","56","2","08-05-1995","24","24","3795","","7.684",".366",".529","10.91","4167.5",".103","40616.6"
"AL","Charles R Lowman","56","3","07-30-1995","24","24","5443","","12.18",".405",".578","17.176","6110.1",".103","59551.4"
"AL","Charles R Lowman","56","3","07-31-1995","24","24","5237","","10.329",".357",".547","15.724","5860.5",".103","57119.9"
"AL","Charles R Lowman","56","3","08-01-1995","24","24","5263","","11.568",".401",".618","17.612","5854.2",".103","57059"
"AL","Charles R Lowman","56","3","08-02-1995","24","24","5309","","12.277",".428",".62","17.698","5854.7",".103","57062"
"AL","Charles R Lowman","56","3","08-03-1995","24","24","4987","","14.817",".55",".579","15.409","5455.4",".103","53171.7"
"AL","Charles R Lowman","56","3","08-04-1995","24","24","4878","","11.188",".421",".588","15.4","5384.7",".103","52481.5"
"AL","Charles R Lowman","56","3","08-05-1995","24","24","4303","","10.987",".445",".573","13.534","4829.5",".103","47067.8"
"AL","Colbert","47","4","07-27-1995","24","24","3454","","30.174","1.638",".406","7.357","3988.573",".109","36467.776"
"AL","Colbert","47","4","07-28-1995","24","24","3599","","27.753","1.495",".425","7.884","4113.356",".109","37609.15"
"AL","Colbert","47","4","07-29-1995","24","24","3464","","23.388","1.301",".401","7.303","3949.998",".109","36115.062"
"AL","Colbert","47","5","07-23-1995","24","24","11241","","161.393","3.205",".408","20.64","10871.2",".108","100815.4"
"AL","Colbert","47","5","07-24-1995","24","24","11525","","158.641","3.103",".419","21.476","11029",".108","102279.9"
"AL","Colbert","47","5","07-25-1995","24","24","11629","","162.543","3.138",".435","22.567","11168.8",".108","103575.2"
"AL","Colbert","47","5","07-26-1995","24","24","12013","","168.262","3.148",".436","23.306","11527",".108","106897.5"
"AL","Colbert","47","5","07-27-1995","24","24","11692","","164.346","3.152",".444","23.145","11246.2",".108","104293.3"
"AL","Colbert","47","5","07-28-1995","24","24","11387","","160.671","3.174",".431","21.864","10921.4",".108","101280.4"
"AL","Colbert","47","5","07-29-1995","24","24","11102","","159.781","3.238",".422","20.9","10665.7",".108","98910.3"
"AL","Charles R Lowman","56","2","07-23-1995","24","24","5581","","14.817",".464",".615","19.598","6536.2",".103","63707"
"AL","Charles R Lowman","56","2","07-24-1995","24","24","5800","","18.521",".586",".62","19.581","6481.4",".103","63170"
"AL","Charles R Lowman","56","2","07-25-1995","24","24","5802","","21.577",".693",".63","19.499","6341.7",".103","61812.1"
"AL","Charles R Lowman","56","2","07-26-1995","24","24","5740","","15.092",".486",".644","20.021","6368.4",".103","62070.6"
"AL","Charles R Lowman","56","2","07-27-1995","24","24","5250","","12.664",".456",".599","16.993","5783.1",".103","56365"
"AL","Charles R Lowman","56","2","07-28-1995","24","24","5423","","11.367",".383",".621","18.32","6028.9",".103","58763.5"
"AL","Charles R Lowman","56","2","07-29-1995","24","24","5819","","9.368",".294",".476","15.133","6394.8",".103","62327.5"
"AL","Charles R Lowman","56","3","07-23-1995","24","24","5213","","12.251",".428",".589","16.759","5846.4",".103","56983.7"
"AL","Charles R Lowman","56","3","07-24-1995","24","24","5447","","13.857",".459",".582","17.366","6130",".103","59743.2"
"AL","Charles R Lowman","56","3","07-25-1995","24","24","5519","","15.638",".509",".564","16.938","6196.1",".103","60389.1"
"AL","Charles R Lowman","56","3","07-26-1995","24","24","5451","","12.26",".402",".578","17.362","6182.2",".103","60255.6"
"AL","Charles R Lowman","56","3","07-27-1995","24","24","5162","","11.001",".39",".596","16.713","5762.4",".103","56163.6"
"AL","Charles R Lowman","56","3","07-28-1995","24","24","5099","","11.721",".413",".585","16.308","5722.9",".103","55776.1"
"AL","Charles R Lowman","56","3","07-29-1995","24","24","5496","","8.669",".286",".448","13.379","6110.1",".103","59551.8"
"AL","Colbert","47","4","08-08-1995","24","24","3259","","20.45","1.207",".404","6.989","3797.508",".109","34721.429"
"AL","Colbert","47","4","08-09-1995","24","24","3186","","23.793","1.389",".44","7.398","3723.903",".109","34048.139"
"AL","Colbert","47","4","08-10-1995","24","24","3372","","32.077","1.78",".461","8.066","3955.271",".109","36164.004"
"AL","Colbert","47","4","08-11-1995","24","24","4040","","40.111","1.855",".429","9.214","4725.363",".109","43204.548"
"AL","Colbert","47","4","08-12-1995","24","24","3859","","26.948","1.336",".363","7.336","4501.33",".109","41156.039"
"AL","Colbert","47","5","08-06-1995","24","24","9844","","141.5","3.187",".374","16.619","9574",".108","88786.5"
"AL","Colbert","47","5","08-07-1995","24","24","9896","","140.041","3.136",".403","17.985","9630.9",".108","89311.5"
"AL","Colbert","47","5","08-08-1995","24","24","10404","","148.051","3.127",".394","18.647","10211.6",".108","94696.9"
"AL","Colbert","47","5","08-09-1995","24","24","10288","","151.963","3.297",".399","18.407","9942.1",".108","92200.6"
